counterparty_id,amendment_count_24m,obligation_count,schedule_count,contract_start_date,contract_end_date
VEN-04329,1,35,3,01/07/2025,01/07/2025
VEN-04330,0,24,2,31/01/2016,01/08/2030
VEN-04331,0,25,7,02/03/2025,31/10/2026
VEN-04332,3,25,5,31/10/2018,01/12/2025
VEN-04333,1,26,2,02/03/2022,01/09/2026
VEN-04334,2,17,2,01/12/2022,31/12/2029
VEN-04335,1,32,5,01/12/2025,31/10/2029
VEN-04336,1,24,8,31/08/2025,01/11/2027
VEN-04337,2,27,5,01/01/2016,01/04/2028
VEN-04338,0,27,4,31/12/2017,31/10/2026
VEN-04339,1,29,3,02/03/2023,01/12/2030
VEN-04340,0,26,5,01/03/2020,01/06/2028
VEN-04341,3,35,9,31/12/2016,31/12/2025
VEN-04342,1,25,6,31/10/2022,01/06/2028
VEN-04343,1,25,4,01/05/2016,31/08/2025
VEN-04344,2,29,3,31/08/2020,30/01/2026
VEN-04345,2,26,3,01/06/2021,02/07/2026
VEN-04346,5,24,4,31/12/2016,31/10/2025
VEN-04347,1,22,6,01/06/2021,01/04/2030
VEN-04348,0,22,4,01/05/2025,30/11/2028
VEN-04349,0,27,3,01/07/2024,01/03/2028
VEN-04350,1,24,3,01/09/2018,01/07/2029
VEN-04351,0,21,3,01/09/2019,31/10/2028
VEN-04352,3,28,3,01/05/2017,31/10/2028
VEN-04353,1,24,3,01/01/2024,01/07/2028
VEN-04354,2,22,6,30/09/2020,02/05/2027
VEN-04355,2,32,7,01/04/2022,01/05/2025
VEN-04356,3,25,8,01/05/2016,01/07/2028
VEN-04357,0,26,4,31/12/2017,01/10/2029
VEN-04358,0,26,6,01/09/2023,02/07/2030
VEN-04359,2,28,5,02/07/2018,01/09/2026
VEN-04360,3,30,4,01/10/2018,01/08/2030
VEN-04361,4,22,7,30/01/2022,01/08/2025
VEN-04362,1,33,3,01/10/2021,01/09/2026
VEN-04363,1,24,6,01/08/2023,02/03/2030
VEN-04364,2,31,5,02/03/2022,31/10/2025
VEN-04365,2,19,6,30/11/2024,31/12/2027
VEN-04366,0,22,3,01/08/2019,30/01/2029
VEN-04367,0,24,2,30/11/2020,01/07/2025
VEN-04368,1,32,2,01/11/2019,02/05/2026
VEN-04369,2,25,4,01/05/2016,02/07/2027
VEN-04370,0,16,7,01/04/2022,01/12/2029
VEN-04371,1,32,5,31/08/2024,31/08/2029
VEN-04372,2,27,7,02/03/2022,01/12/2026
VEN-04373,1,24,5,01/06/2022,01/08/2027
VEN-04374,3,18,5,02/03/2021,02/03/2026
VEN-04375,1,31,6,01/07/2017,01/11/2027
VEN-04376,1,31,4,01/01/2016,31/12/2029
VEN-04377,2,21,6,01/09/2019,31/10/2025
VEN-04378,0,23,2,31/12/2017,02/07/2026
VEN-04379,3,27,6,31/01/2023,31/12/2026
VEN-04380,1,24,8,02/05/2022,01/05/2025
VEN-04381,2,27,6,02/03/2017,02/07/2030
VEN-04382,2,23,4,02/05/2022,31/12/2029
VEN-04383,2,15,5,01/04/2022,02/03/2027
VEN-04384,5,30,5,31/12/2016,31/10/2025
VEN-04385,3,21,5,01/12/2017,01/03/2028
VEN-04386,3,36,7,02/03/2018,01/09/2027
VEN-04387,0,21,4,01/09/2018,30/01/2026
VEN-04388,1,19,2,01/06/2019,01/08/2027
VEN-04389,2,28,9,01/06/2020,01/08/2030
VEN-04390,1,24,3,31/10/2018,30/01/2026
VEN-04391,4,29,2,01/08/2025,02/05/2030
VEN-04392,0,27,4,01/06/2025,01/07/2025
VEN-04393,2,31,3,01/04/2017,01/11/2027
VEN-04394,2,25,5,31/12/2024,01/10/2025
VEN-04395,2,27,3,02/07/2019,01/04/2029
VEN-04396,3,28,4,31/10/2022,01/10/2027
VEN-04397,0,25,6,02/07/2018,31/10/2028
VEN-04398,0,18,4,01/04/2021,31/10/2030
VEN-04399,0,29,6,01/12/2022,02/05/2030
VEN-04400,2,26,3,31/10/2018,01/07/2029
VEN-04401,2,22,5,01/03/2016,02/05/2027
VEN-04402,1,28,4,02/03/2018,01/06/2029
VEN-04403,1,28,3,01/09/2023,01/06/2028
VEN-04404,2,30,5,30/01/2017,02/03/2029
VEN-04405,1,16,6,01/01/2016,01/04/2029
VEN-04406,3,27,9,02/04/2023,01/10/2029
VEN-04407,2,25,4,02/07/2019,01/07/2029
VEN-04408,2,26,3,02/07/2018,01/05/2028
VEN-04409,2,31,4,01/10/2019,01/06/2026
VEN-04410,0,28,2,01/01/2016,31/12/2030
VEN-04411,2,27,4,01/06/2023,01/10/2025
VEN-04412,1,39,4,01/12/2023,30/09/2028
VEN-04413,1,37,5,30/01/2017,01/08/2026
VEN-04414,1,25,6,01/04/2025,30/11/2028
VEN-04415,1,25,1,31/08/2025,01/12/2027
VEN-04416,2,21,4,31/12/2016,01/06/2025
VEN-04417,2,24,4,01/07/2017,31/08/2030
VEN-04418,0,29,2,01/08/2024,31/08/2029
VEN-04419,1,34,2,31/08/2017,02/04/2027
VEN-04420,2,26,7,01/10/2018,02/05/2027
VEN-04421,2,27,5,30/11/2016,01/07/2028
VEN-04422,1,42,3,30/01/2022,01/10/2029
VEN-04423,1,30,2,01/10/2022,31/12/2030
VEN-04424,2,26,3,01/06/2022,02/03/2030
VEN-04425,3,22,3,01/06/2019,01/10/2025
VEN-04426,3,30,5,01/08/2016,01/06/2025
VEN-04427,3,20,4,01/08/2016,02/05/2026
VEN-04428,4,25,5,01/06/2022,02/07/2027
VEN-04429,2,21,7,01/04/2025,01/08/2025
VEN-04430,2,27,4,01/12/2021,02/07/2030
VEN-04431,0,25,5,01/07/2021,30/01/2029
VEN-04432,0,17,3,31/10/2025,31/12/2025
VEN-04433,0,23,3,01/03/2016,01/04/2030
VEN-04434,0,25,2,31/01/2024,01/08/2029
VEN-04435,0,33,3,01/03/2020,31/01/2027
VEN-04436,2,31,7,02/05/2022,02/03/2027
VEN-04437,1,22,2,31/10/2018,02/05/2029
VEN-04438,0,25,5,02/05/2019,01/04/2028
VEN-04439,1,29,7,31/10/2016,31/10/2030
VEN-04440,2,32,1,01/05/2025,02/07/2030
VEN-04441,1,33,4,02/03/2023,31/08/2030
VEN-04442,2,25,4,02/07/2022,30/11/2028
VEN-04443,2,26,4,31/12/2016,01/10/2029
VEN-04444,1,40,3,02/05/2022,01/10/2027
VEN-04445,0,31,8,31/10/2020,31/08/2029
VEN-04446,4,32,6,30/01/2018,02/05/2029
VEN-04447,1,34,3,30/09/2016,01/04/2028
VEN-04448,4,29,1,02/04/2023,01/08/2026
VEN-04449,2,24,4,02/05/2019,31/10/2030
VEN-04450,2,31,4,31/12/2016,01/05/2025
VEN-04451,1,18,6,02/04/2023,01/12/2025
VEN-04452,2,25,7,01/07/2016,31/10/2028
VEN-04453,2,29,4,31/12/2021,02/07/2027
VEN-04454,0,25,5,01/10/2023,01/04/2030
VEN-04455,0,22,6,31/12/2017,01/08/2025
VEN-04456,2,22,4,02/03/2022,02/05/2029
VEN-04457,5,32,2,31/10/2021,01/09/2026
VEN-04458,1,28,1,01/08/2018,01/04/2028
VEN-04459,3,23,4,01/10/2023,01/11/2027
VEN-04460,0,24,3,02/04/2023,30/01/2026
VEN-04461,1,33,4,31/10/2018,01/09/2027
VEN-04462,1,25,5,31/08/2017,01/10/2025
VEN-04463,4,34,4,01/03/2024,02/03/2030
VEN-04464,2,28,4,01/04/2016,01/12/2026
VEN-04465,3,31,3,01/07/2025,01/12/2025
VEN-04466,0,30,4,01/09/2019,31/10/2030
VEN-04467,1,28,4,01/10/2021,31/10/2028
VEN-04468,1,28,3,01/05/2024,01/12/2027
VEN-04469,2,28,5,02/03/2018,31/01/2028
VEN-04470,2,27,3,01/12/2025,01/12/2029
VEN-04471,1,28,3,02/03/2023,01/09/2027
VEN-04472,2,35,4,31/10/2021,01/05/2025
VEN-04473,2,29,2,31/12/2018,02/03/2029
VEN-04474,3,27,6,01/09/2023,31/12/2027
VEN-04475,0,31,2,01/06/2025,31/12/2025
VEN-04476,1,29,5,01/04/2018,01/10/2026
VEN-04477,2,16,2,02/03/2025,01/06/2027
VEN-04478,2,23,2,01/04/2021,01/10/2030
VEN-04479,2,27,6,02/04/2019,31/12/2029
VEN-04480,2,25,2,01/09/2019,01/06/2026
VEN-04481,2,30,6,30/11/2024,01/08/2026
VEN-04482,5,20,9,01/12/2019,01/08/2025
VEN-04483,0,25,2,31/10/2025,02/07/2026
VEN-04484,5,34,5,01/08/2025,01/04/2026
VEN-04485,3,36,6,01/08/2023,01/05/2028
VEN-04486,1,22,2,01/12/2018,31/08/2025
VEN-04487,1,38,4,01/11/2023,01/06/2028
VEN-04488,0,23,3,31/08/2017,31/01/2027
VEN-04489,2,37,5,01/08/2024,02/03/2029
VEN-04490,3,28,1,01/04/2021,31/12/2030
VEN-04491,2,20,6,02/03/2021,01/10/2030
VEN-04492,4,21,5,01/03/2020,31/08/2030
VEN-04493,0,31,4,02/03/2022,01/08/2028
VEN-04494,2,25,4,01/07/2024,01/08/2028
VEN-04495,1,24,5,01/09/2018,31/08/2028
VEN-04496,4,19,1,02/05/2019,30/01/2030
VEN-04497,2,28,2,01/06/2019,31/10/2026
VEN-04498,0,31,4,01/08/2016,01/08/2027
VEN-04499,4,26,7,30/01/2017,02/04/2027
VEN-04500,1,28,4,31/10/2018,01/06/2030
VEN-04501,2,36,3,01/08/2021,02/07/2026
VEN-04502,4,26,1,31/10/2025,02/07/2026
VEN-04503,2,26,4,01/10/2023,01/06/2027
VEN-04504,5,27,5,31/10/2022,01/08/2027
VEN-04505,0,21,4,31/12/2022,02/05/2029
VEN-04506,1,32,7,01/06/2016,31/12/2025
VEN-04507,3,25,8,01/05/2025,02/07/2026
VEN-04508,1,37,3,02/04/2019,31/08/2030
VEN-04509,3,26,3,30/01/2021,31/12/2028
VEN-04510,4,20,5,01/10/2022,02/04/2027
VEN-04511,2,34,3,01/08/2018,01/12/2030
VEN-04512,2,27,4,01/12/2019,01/09/2026
VEN-04513,1,29,3,01/07/2017,31/12/2028
VEN-04514,2,38,6,01/05/2024,01/08/2026
VEN-04515,1,26,4,02/04/2023,01/04/2029
VEN-04516,2,27,6,30/09/2016,31/12/2027
VEN-04517,3,27,3,01/04/2017,30/01/2026
VEN-04518,3,24,3,30/01/2022,01/03/2028
VEN-04519,2,31,2,01/12/2021,01/11/2027
VEN-04520,2,19,3,01/01/2024,02/03/2029
VEN-04521,1,21,6,02/03/2025,01/06/2030
VEN-04522,1,25,5,01/04/2025,01/12/2029
VEN-04523,1,23,5,01/12/2025,02/03/2027
VEN-04524,2,33,5,01/08/2025,02/05/2029
VEN-04525,1,30,5,01/04/2022,01/07/2028
VEN-04526,5,19,7,02/07/2019,31/01/2028
VEN-04527,2,26,6,02/07/2019,02/07/2026
VEN-04528,0,21,3,02/03/2019,01/05/2028
VEN-04529,2,30,4,02/07/2019,02/04/2027
VEN-04530,0,32,4,02/05/2019,01/12/2030
VEN-04531,0,27,3,30/01/2022,01/12/2027
VEN-04532,3,28,5,31/10/2022,01/11/2027
VEN-04533,2,24,1,31/08/2021,01/10/2025
VEN-04534,3,26,7,31/12/2017,02/03/2027
VEN-04535,3,32,4,01/08/2020,31/12/2030
VEN-04536,3,26,8,01/08/2017,31/12/2028
VEN-04537,0,27,2,31/08/2022,01/07/2029
VEN-04538,1,31,4,01/12/2019,02/03/2029
VEN-04539,0,24,5,02/07/2019,31/12/2027
VEN-04540,0,31,8,01/11/2019,31/08/2030
VEN-04541,2,25,7,30/11/2024,31/01/2027
VEN-04542,3,20,1,01/01/2024,02/05/2027
VEN-04543,5,21,3,01/10/2019,01/07/2029
VEN-04544,2,29,5,01/06/2017,01/04/2028
VEN-04545,3,28,7,30/01/2021,02/07/2027
VEN-04546,1,30,4,30/01/2025,30/11/2028
VEN-04547,2,32,6,01/04/2017,31/12/2029
VEN-04548,2,22,4,01/12/2017,02/05/2029
VEN-04549,2,23,3,31/10/2017,01/10/2027
VEN-04550,0,22,1,01/10/2021,01/07/2025
VEN-04551,3,29,4,02/07/2019,01/12/2029
VEN-04552,2,33,4,31/12/2024,02/07/2030
VEN-04553,0,29,5,31/08/2025,01/08/2029
VEN-04554,0,29,5,01/05/2025,02/05/2026
VEN-04555,2,20,9,31/08/2021,01/04/2030
VEN-04556,2,36,5,31/01/2016,01/08/2026
VEN-04557,3,24,7,01/06/2025,02/05/2030
VEN-04558,3,27,8,01/04/2020,01/04/2029
VEN-04559,3,39,1,01/06/2018,01/03/2028
VEN-04560,5,25,8,01/07/2021,01/06/2026
VEN-04561,4,27,4,01/06/2025,01/10/2027
VEN-04562,1,29,3,31/08/2016,30/01/2026
VEN-04563,2,27,4,31/12/2016,02/05/2029
VEN-04564,3,24,2,02/05/2021,01/10/2030
VEN-04565,2,24,2,01/08/2017,30/01/2030
VEN-04566,1,24,2,01/07/2017,31/12/2028
VEN-04567,3,25,4,01/06/2019,01/12/2030
VEN-04568,4,31,1,01/06/2017,01/10/2030
VEN-04569,4,29,5,31/12/2018,31/12/2030
VEN-04570,4,21,4,01/06/2018,31/08/2025
VEN-04571,1,23,4,31/10/2024,01/12/2030
VEN-04572,1,23,2,31/12/2024,01/07/2025
VEN-04573,0,26,2,01/06/2024,01/08/2027
VEN-04574,0,30,2,01/06/2016,01/12/2026
VEN-04575,2,31,3,31/10/2021,02/03/2030
VEN-04576,5,25,4,01/09/2019,01/07/2025
VEN-04577,0,25,6,01/04/2020,31/10/2030
VEN-04578,8,21,6,31/10/2021,01/11/2027
VEN-04579,1,26,8,31/10/2018,01/10/2025
VEN-04580,2,24,3,02/05/2018,31/10/2030
VEN-04581,2,20,3,01/06/2016,01/08/2025
VEN-04582,2,31,5,01/04/2025,02/05/2027
VEN-04583,0,19,2,01/06/2022,31/10/2026
VEN-04584,1,24,6,01/03/2024,01/07/2029
VEN-04585,0,23,2,01/07/2020,01/09/2026
VEN-04586,1,26,6,02/03/2019,31/12/2028
VEN-04587,2,30,7,01/03/2024,31/10/2025
VEN-04588,2,24,3,01/09/2019,01/07/2025
VEN-04589,2,29,3,01/06/2025,01/10/2025
VEN-04590,3,18,6,30/09/2020,01/09/2026
VEN-04591,1,27,4,01/04/2016,31/01/2028
VEN-04592,2,31,2,02/04/2019,30/11/2028
VEN-04593,1,32,2,02/03/2018,31/10/2028
VEN-04594,2,34,4,01/07/2016,31/10/2025
VEN-04595,1,27,6,30/09/2020,01/06/2027
VEN-04596,3,27,3,31/08/2024,01/12/2027
VEN-04597,2,25,4,31/01/2020,01/08/2027
VEN-04598,2,26,4,02/07/2022,02/03/2029
VEN-04599,0,27,2,01/06/2016,01/03/2028
VEN-04600,2,21,4,31/12/2022,02/04/2027
VEN-04601,3,30,7,31/08/2020,01/08/2026
VEN-04602,0,37,3,01/08/2016,31/01/2027
VEN-04603,1,22,3,02/07/2018,30/01/2030
VEN-04604,1,35,5,31/01/2024,01/06/2029
VEN-04605,3,24,4,01/04/2017,01/10/2027
VEN-04606,1,28,5,01/04/2022,01/09/2027
VEN-04607,1,30,3,31/10/2018,31/12/2026
VEN-04608,2,31,8,30/11/2016,01/05/2028
VEN-04609,1,28,5,01/03/2016,02/05/2030
VEN-04610,1,37,4,02/04/2019,01/06/2026
VEN-04611,2,25,6,01/08/2018,31/08/2028
VEN-04612,2,21,3,31/08/2025,31/10/2029
VEN-04613,4,16,5,01/06/2016,31/08/2025
VEN-04614,2,32,6,01/05/2016,30/09/2028
VEN-04615,1,20,6,01/11/2023,31/08/2028
VEN-04616,2,32,4,01/05/2025,01/12/2030
VEN-04617,0,32,1,01/07/2016,02/07/2027
VEN-04618,1,22,4,30/09/2020,31/08/2029
VEN-04619,0,39,4,01/03/2024,01/10/2025
VEN-04620,0,27,6,02/07/2023,30/09/2028
VEN-04621,1,26,3,02/05/2019,01/10/2026
VEN-04622,2,27,3,01/09/2019,31/10/2028
VEN-04623,0,41,4,01/11/2019,30/09/2028
VEN-04624,1,25,8,31/01/2023,02/03/2027
VEN-04625,3,26,3,02/05/2018,02/03/2030
VEN-04626,3,25,7,01/10/2017,01/11/2027
VEN-04627,0,27,5,01/08/2025,01/10/2026
VEN-04628,2,26,2,01/05/2020,02/03/2029
VEN-04629,3,21,4,31/12/2018,01/05/2028
VEN-04630,2,31,5,31/10/2022,01/04/2028
VEN-04631,3,22,5,31/12/2018,30/01/2026
VEN-04632,4,19,5,01/05/2017,01/10/2030
VEN-04633,0,22,6,31/12/2016,01/06/2027
VEN-04634,3,24,3,02/03/2018,01/07/2028
VEN-04635,1,20,1,01/12/2018,02/03/2026
VEN-04636,1,23,6,31/12/2020,01/05/2025
VEN-04637,4,25,3,31/12/2024,01/06/2029
VEN-04638,2,24,1,30/01/2021,31/12/2025
VEN-04639,3,16,2,30/01/2018,01/04/2029
VEN-04640,1,23,8,01/04/2021,01/08/2025
VEN-04641,3,23,3,31/08/2016,02/03/2027
VEN-04642,3,30,5,01/08/2020,02/07/2030
VEN-04643,1,18,3,01/12/2025,01/06/2028
VEN-04644,0,27,4,01/06/2017,31/01/2027
VEN-04645,1,25,4,01/07/2021,01/12/2025
VEN-04646,3,35,5,01/04/2025,30/01/2030
VEN-04647,3,21,5,31/01/2019,01/08/2028
VEN-04648,2,33,4,30/01/2022,01/11/2027
VEN-04649,3,31,1,30/01/2018,01/10/2029
VEN-04650,2,22,3,01/06/2018,01/08/2030
VEN-04651,1,21,3,01/07/2016,02/03/2029
VEN-04652,1,29,3,01/05/2016,31/01/2028
VEN-04653,2,31,4,01/06/2018,30/11/2028
VEN-04654,0,25,4,01/06/2024,01/04/2030
VEN-04655,3,36,2,01/10/2017,01/12/2026
VEN-04656,1,21,4,01/07/2025,02/03/2029
VEN-04657,1,23,4,02/05/2021,01/05/2028
VEN-04658,2,38,2,01/12/2017,31/10/2026
VEN-04659,1,33,7,30/11/2016,01/08/2026
VEN-04660,1,24,6,01/04/2016,01/08/2028
VEN-04661,3,25,4,31/08/2024,02/05/2026
VEN-04662,2,29,2,31/10/2018,31/10/2026
VEN-04663,0,34,2,02/03/2025,01/06/2027
VEN-04664,1,25,6,01/06/2020,01/06/2026
VEN-04665,5,26,4,02/07/2022,31/01/2027
VEN-04666,2,27,5,01/08/2023,02/03/2027
VEN-04667,2,31,6,02/07/2018,01/08/2025
VEN-04668,2,30,3,01/05/2016,31/12/2026
VEN-04669,1,25,2,02/07/2022,30/01/2029
VEN-04670,1,27,3,01/10/2018,01/03/2028
VEN-04671,1,20,4,02/05/2018,01/06/2027
VEN-04672,4,23,2,31/12/2018,30/11/2028
VEN-04673,0,22,6,31/08/2022,01/06/2026
VEN-04674,2,29,4,02/03/2017,31/10/2030
VEN-04675,4,23,5,01/12/2018,31/08/2025
VEN-04676,3,23,5,02/03/2017,31/12/2027
VEN-04677,3,27,5,02/07/2023,31/10/2029
VEN-04678,2,31,7,02/03/2025,31/08/2029
VEN-04679,3,27,3,31/01/2019,01/12/2027
VEN-04680,2,20,3,01/10/2025,31/01/2028
VEN-04681,2,22,3,01/01/2024,02/05/2030
VEN-04682,1,21,3,01/10/2023,01/10/2027
VEN-04683,5,28,3,01/01/2024,01/07/2025
VEN-04684,1,34,9,31/10/2016,01/09/2027
VEN-04685,3,26,4,01/04/2017,01/07/2025
VEN-04686,1,40,5,01/08/2020,02/05/2030
VEN-04687,3,31,3,02/03/2019,01/08/2026
VEN-04688,2,28,4,02/07/2019,02/03/2026
VEN-04689,8,19,7,01/04/2017,30/11/2028
VEN-04690,0,39,5,02/07/2022,31/12/2026
VEN-04691,2,20,6,01/12/2018,01/07/2029
VEN-04692,4,25,3,01/10/2021,01/06/2029
VEN-04693,5,36,6,31/10/2020,01/04/2028
VEN-04694,1,18,2,01/12/2022,31/12/2026
VEN-04695,4,24,5,01/06/2018,01/12/2026
VEN-04696,2,34,2,01/08/2016,01/05/2025
VEN-04697,6,26,4,01/03/2016,02/05/2030
VEN-04698,1,26,2,31/10/2021,02/07/2026
VEN-04699,1,21,2,30/01/2025,31/12/2027
VEN-04700,5,24,7,01/08/2017,01/07/2025
VEN-04701,1,15,5,31/08/2025,01/04/2028
VEN-04702,1,24,4,01/06/2024,31/12/2026
VEN-04703,1,32,3,31/12/2016,01/03/2028
VEN-04704,2,29,5,01/10/2022,02/03/2027
VEN-04705,2,25,3,01/07/2020,01/10/2029
VEN-04706,4,34,2,01/03/2024,01/10/2030
VEN-04707,1,24,4,02/04/2023,31/12/2028
VEN-04708,2,31,4,31/12/2022,01/12/2029
VEN-04709,4,23,8,01/10/2023,01/12/2027
VEN-04710,4,30,13,02/04/2019,31/12/2025
VEN-04711,3,31,5,02/04/2019,02/05/2027
VEN-04712,0,28,5,01/08/2024,31/12/2025
VEN-04713,1,29,7,01/03/2016,01/08/2025
VEN-04714,3,19,7,01/08/2020,31/12/2030
VEN-04715,3,28,2,01/10/2018,31/01/2028
VEN-04716,1,27,4,01/12/2025,02/03/2029
VEN-04717,3,26,7,30/01/2022,01/10/2027
VEN-04718,1,27,2,01/03/2016,30/11/2028
VEN-04719,4,27,3,01/05/2017,31/12/2026
VEN-04720,1,27,3,01/08/2025,31/08/2028
VEN-04721,2,36,3,02/04/2019,01/05/2028
VEN-04722,2,32,3,01/06/2018,02/03/2026
VEN-04723,3,23,3,01/08/2024,01/06/2028
VEN-04724,1,34,4,01/04/2017,31/10/2026
VEN-04725,2,23,4,01/03/2024,01/07/2028
VEN-04726,1,30,6,01/01/2016,01/10/2027
VEN-04727,2,27,3,31/10/2025,02/03/2027
VEN-04728,0,31,9,01/06/2019,01/11/2027
VEN-04729,8,30,1,01/08/2023,01/10/2025
VEN-04730,1,24,2,01/12/2019,31/10/2030
VEN-04731,3,27,3,02/05/2018,31/08/2028
VEN-04732,0,29,4,01/06/2020,01/08/2025
VEN-04733,2,24,4,02/07/2018,30/01/2026
VEN-04734,2,18,4,02/05/2018,01/06/2025
VEN-04735,1,25,9,31/08/2022,01/10/2026
VEN-04736,0,26,4,01/04/2017,01/08/2030
VEN-04737,1,31,4,02/03/2025,01/07/2029
VEN-04738,0,31,4,31/08/2020,02/05/2030
VEN-04739,4,26,6,01/06/2018,31/01/2028
VEN-04740,1,23,3,01/10/2018,01/12/2026
VEN-04741,2,27,4,01/10/2022,02/07/2027
VEN-04742,3,29,5,01/05/2016,02/03/2027
VEN-04743,2,28,4,31/01/2016,02/05/2030
VEN-04744,1,34,4,31/10/2024,31/08/2028
VEN-04745,0,19,1,31/12/2024,30/01/2030
VEN-04746,1,23,6,31/01/2020,01/06/2026
VEN-04747,2,26,7,31/01/2024,02/07/2030
VEN-04748,1,28,5,01/04/2025,02/05/2030
VEN-04749,1,24,4,31/10/2017,31/08/2028
VEN-04750,3,24,4,01/08/2021,31/10/2026
VEN-04751,1,25,1,01/05/2017,30/09/2028
VEN-04752,2,25,4,01/09/2018,31/08/2025
VEN-04753,1,32,4,02/05/2019,01/06/2026
VEN-04754,3,30,4,02/03/2022,01/05/2028
VEN-04755,3,25,4,02/07/2018,31/10/2030
VEN-04756,3,45,1,30/11/2024,01/07/2029
VEN-04757,1,34,6,31/10/2022,01/09/2026
VEN-04758,2,41,3,31/08/2017,01/10/2030
VEN-04759,4,25,4,02/03/2019,31/01/2028
VEN-04760,3,16,3,02/07/2023,30/11/2028
VEN-04761,1,19,6,01/06/2017,01/12/2029
VEN-04762,3,35,4,30/11/2020,01/12/2025
VEN-04763,1,36,2,01/08/2018,01/06/2026
VEN-04764,0,31,2,01/07/2024,30/01/2029
VEN-04765,5,25,8,01/08/2024,01/10/2027
VEN-04766,2,25,3,31/01/2016,31/10/2025
VEN-04767,1,30,6,31/10/2016,30/01/2026
VEN-04768,4,20,3,02/03/2022,01/06/2026
VEN-04769,3,22,3,31/08/2016,01/03/2028
VEN-04770,0,22,6,01/10/2017,31/12/2026
VEN-04771,3,24,5,02/04/2023,02/07/2030
VEN-04772,3,28,8,30/01/2022,01/08/2025
VEN-04773,3,35,4,31/08/2020,01/10/2027
VEN-04774,3,24,6,02/07/2022,01/06/2027
VEN-04775,3,25,4,31/01/2023,31/12/2025
VEN-04776,1,26,5,01/08/2023,31/08/2029
VEN-04777,5,29,5,01/08/2019,31/08/2029
VEN-04778,3,31,6,01/12/2021,01/08/2025
VEN-04779,1,17,2,01/04/2016,01/06/2028
VEN-04780,4,29,9,02/03/2017,01/03/2028
VEN-04781,1,31,2,31/12/2024,01/08/2025
VEN-04782,1,20,6,02/05/2019,01/08/2026
VEN-04783,2,32,5,01/08/2019,01/06/2027
VEN-04784,1,33,4,01/06/2025,01/08/2028
VEN-04785,0,29,5,30/01/2018,01/12/2027
VEN-04786,2,32,6,01/08/2020,31/01/2028
VEN-04787,1,22,2,31/08/2017,01/07/2029
VEN-04788,1,28,4,31/12/2020,01/04/2026
VEN-04789,1,35,1,01/10/2021,31/08/2025
VEN-04790,5,33,3,31/01/2019,02/03/2030
VEN-04791,0,32,3,02/05/2018,01/09/2026
VEN-04792,0,24,4,01/06/2018,01/03/2028
VEN-04793,2,30,5,02/03/2021,31/08/2025
VEN-04794,1,31,7,01/05/2020,31/12/2030
VEN-04795,3,26,6,01/01/2016,01/06/2029
VEN-04796,2,33,5,02/03/2017,01/12/2030
VEN-04797,2,26,4,31/12/2021,01/10/2030
VEN-04798,2,34,4,02/07/2019,01/10/2026
VEN-04799,2,33,1,01/05/2024,01/09/2027
VEN-04800,0,18,3,01/08/2022,02/05/2030
VEN-04801,0,33,3,01/08/2020,01/05/2028
VEN-04802,3,31,3,02/03/2022,01/06/2029
VEN-04803,1,26,8,31/08/2016,01/12/2027
VEN-04804,4,27,6,01/05/2017,01/10/2027
VEN-04805,1,32,4,31/08/2025,01/09/2027
VEN-04806,3,30,3,02/05/2023,31/12/2029
VEN-04807,1,30,3,01/06/2024,01/03/2028
VEN-04808,2,15,6,01/07/2024,01/10/2027
VEN-04809,0,29,3,01/07/2020,01/03/2028
VEN-04810,1,26,6,01/06/2018,31/01/2028
VEN-04811,1,31,3,01/09/2018,02/07/2026
VEN-04812,0,26,2,31/08/2021,01/06/2027
VEN-04813,2,26,1,01/12/2021,30/11/2028
VEN-04814,2,38,3,01/09/2023,02/03/2030
VEN-04815,1,21,9,01/05/2017,01/08/2027
VEN-04816,0,24,6,31/08/2017,02/07/2030
VEN-04817,0,28,2,01/04/2022,31/12/2030
VEN-04818,2,34,4,31/01/2024,02/03/2026
VEN-04819,2,18,5,01/04/2021,02/07/2026
VEN-04820,2,29,3,01/09/2018,31/08/2028
VEN-04821,3,30,4,02/03/2023,31/10/2026
VEN-04822,2,24,4,01/08/2022,31/12/2025
VEN-04823,1,29,5,01/07/2024,31/10/2029
VEN-04824,0,17,3,31/10/2018,01/06/2030
VEN-04825,1,28,5,02/03/2017,01/09/2026
VEN-04826,0,24,2,01/04/2018,01/08/2026
VEN-04827,2,21,4,01/12/2017,31/12/2029
VEN-04828,0,36,6,01/06/2024,01/07/2025
VEN-04829,1,21,2,01/04/2017,01/06/2025
VEN-04830,2,30,1,01/10/2017,01/08/2029
VEN-04831,2,29,6,01/10/2022,02/05/2026
VEN-04832,1,27,6,01/10/2019,30/01/2029
VEN-04833,1,22,5,01/04/2025,01/08/2027
VEN-04834,3,29,2,01/05/2017,01/09/2027
VEN-04835,0,29,7,01/12/2025,01/10/2030
VEN-04836,0,20,6,31/08/2025,31/10/2028
VEN-04837,0,30,6,01/11/2019,01/10/2026
VEN-04838,4,31,3,01/06/2018,01/10/2029
VEN-04839,2,23,5,01/10/2017,02/03/2026
VEN-04840,0,27,4,31/01/2016,01/04/2026
VEN-04841,1,24,4,01/10/2025,01/08/2027
VEN-04842,3,41,3,01/12/2018,31/01/2027
VEN-04843,4,21,6,01/10/2022,01/12/2030
VEN-04844,2,29,4,30/09/2016,31/01/2028
