vendor_reference,business_service_dependency_pct,viable_alternative_provider_count,single_region_delivery_pct,declared_subcontractor_count,relationship_manager_change_count_24m
VEN-04577,57.75646990687894,4,49.16569312134493,6,1
VEN-04578,53.67143662420296,2,35.520878403948295,5,0
VEN-04579,13.063807620465512,0,41.07968243643637,2,0
VEN-04580,68.80409620148443,1,54.64780490753402,2,0
VEN-04581,27.354928805278888,3,49.39045230412852,4,0
VEN-04582,65.2398474686279,2,43.90982955571439,5,1
VEN-04583,66.53296747546925,3,49.35929106313495,2,0
VEN-04584,32.143671888329564,2,56.254847779171456,5,1
VEN-04585,35.21859232550317,3,6.584572925917566,2,0
VEN-04586,52.01356281587596,5,39.26690735980459,1,0
VEN-04587,40.22865968056033,0,39.96310096221771,5,0
VEN-04588,73.2760158035018,1,75.59197353695927,3,1
VEN-04589,54.204355816016125,1,48.43172365894218,5,2
VEN-04590,44.0950666424455,1,50.82763900468203,1,2
VEN-04591,20.524077864533933,3,20.00889232240072,2,0
VEN-04592,33.46682189811163,3,37.706911286581565,2,0
VEN-04593,21.466445568985545,2,45.37518304163294,3,0
VEN-04594,43.226307598830175,4,29.906103658236702,4,0
VEN-04595,43.37478120385855,2,34.076983232749825,4,1
VEN-04596,11.748923361685264,5,41.73094886243714,2,1
VEN-04597,17.816217263277913,1,27.160639934155085,4,1
VEN-04598,39.47579627673948,3,53.57982964586896,4,1
VEN-04599,36.66159745705784,2,44.11585615383291,4,0
VEN-04600,32.04603894382127,2,52.686283838624014,3,0
VEN-04601,33.054361938748826,0,24.38454920339336,3,2
VEN-04602,26.154368428082552,3,67.81276700505308,5,2
VEN-04603,37.93343420139274,3,69.52901819643193,3,0
VEN-04604,10.647192884389694,1,39.65771557399982,2,1
VEN-04605,30.564147304226815,1,77.5202523969752,3,0
VEN-04606,37.97354726723602,4,24.43475950351378,3,1
VEN-04607,21.71766103706394,4,18.9124676806833,2,0
VEN-04608,9.276989095288435,1,69.6634246632543,8,2
VEN-04609,44.16244575235771,2,42.9097861313117,6,1
VEN-04610,27.20191420914559,3,30.34997049298565,2,0
VEN-04611,51.33155025408633,2,43.70148374577151,1,1
VEN-04612,65.82361787938085,3,63.08725192955985,3,0
VEN-04613,71.94710895471687,4,39.74097527699803,2,0
VEN-04614,24.016764931407387,0,57.76598420589287,0,0
VEN-04615,43.33292681134935,1,32.63638943916618,4,0
VEN-04616,70.50726153808178,1,26.072687322654865,2,2
VEN-04617,41.36514416140823,0,28.29228343948813,3,0
VEN-04618,26.04170519946305,4,74.87011985544461,4,3
VEN-04619,34.208582547657706,6,35.35651933480705,4,1
VEN-04620,75.12328062590963,4,26.366732616646,2,0
VEN-04621,26.1521031162948,3,57.57774713183904,4,1
VEN-04622,4.557675997828836,1,60.91377223277479,2,0
VEN-04623,69.75656661854386,4,8.515486867343256,3,0
VEN-04624,30.72247121243817,0,30.702945128767684,6,0
VEN-04625,21.04949155978364,4,17.88935826816728,4,1
VEN-04626,10.913195659034407,2,23.856583551758064,4,0
VEN-04627,13.106688629769163,1,37.74309870355522,6,0
VEN-04628,58.81573062751156,0,60.048784482953685,4,0
VEN-04629,31.779283292644315,0,68.09836006854142,6,0
VEN-04630,17.280780679781472,3,61.2605483944664,3,0
VEN-04631,71.00770155623567,0,33.08258160075381,5,1
VEN-04632,66.958432266229,3,68.9451801494327,3,1
VEN-04633,45.56568142087114,3,36.530565278327856,1,0
VEN-04634,34.041848670734296,2,88.58303249226374,1,0
VEN-04635,64.8955357526929,2,81.28186596916204,5,1
VEN-04636,62.22832965922617,4,44.268457623232365,1,0
VEN-04637,31.81393312193319,1,56.949775260958624,5,0
VEN-04638,36.4463770156843,1,64.2560544962674,4,0
VEN-04639,64.18715203115617,2,80.85200958302833,5,1
VEN-04640,77.69490857708999,2,54.7554970936636,0,1
VEN-04641,48.79857747265366,4,8.517406589279188,5,0
VEN-04642,58.97759423528463,0,31.507087767060995,5,0
VEN-04643,11.148417662099146,3,51.02536337769779,4,0
VEN-04644,19.061514295204727,3,7.704121412435581,2,0
VEN-04645,42.38218151863787,4,21.506601220748237,2,0
VEN-04646,25.82810369790319,2,51.3506198459565,4,0
VEN-04647,62.87095695003529,0,31.30151549749227,2,0
VEN-04648,73.71116999963596,0,53.66821363579694,3,0
VEN-04649,54.48674110562609,1,72.07789713231493,6,0
VEN-04650,36.63627622769479,1,49.26815574713088,3,0
VEN-04651,36.09002648075153,4,55.12693441505391,3,0
VEN-04652,62.87235680332351,1,17.558918593381513,4,0
VEN-04653,55.982274519962736,2,55.40715562380946,0,0
VEN-04654,42.02486301486605,3,80.901830942214,1,0
VEN-04655,57.1427070792971,0,71.48474940781963,7,0
VEN-04656,15.146998421574938,2,79.40064428523452,5,1
VEN-04657,35.420528337348934,5,22.94446688323118,2,1
VEN-04658,39.86898878569829,2,56.25815206237368,2,1
VEN-04659,41.02017864502244,4,15.304624279394568,0,0
VEN-04660,45.20321392671504,1,23.028338762432544,5,1
VEN-04661,41.8192814243552,2,70.48528464917307,5,0
VEN-04662,52.9072354829805,2,54.74261971020243,7,0
VEN-04663,14.18749415667586,0,28.135036627730365,3,0
VEN-04664,42.103644804276975,1,56.53344160029625,4,3
VEN-04665,50.65807118443559,5,44.90403116914703,4,0
VEN-04666,70.88853390180651,3,42.797930009571935,4,1
VEN-04667,15.495537190926791,6,67.74420428569461,4,0
VEN-04668,69.42259195277938,2,16.432579222911937,3,1
VEN-04669,49.20824746244221,2,51.32441855424417,5,1
VEN-04670,17.876179040782247,1,60.221091841013305,3,0
VEN-04671,44.49060038071121,2,26.38113763231562,3,3
VEN-04672,36.04233213703198,3,49.84366869915081,1,2
VEN-04673,19.4168950519747,3,24.96392180280992,5,1
VEN-04674,67.74859288854431,2,57.77017113956086,5,1
VEN-04675,63.05523537919935,4,31.560482302422027,3,0
VEN-04676,43.00844192251156,0,26.762686950294636,4,2
VEN-04677,9.33759300649827,3,65.77643359426438,2,0
VEN-04678,20.17350604894858,0,58.21743011467903,2,0
VEN-04679,25.097044619589976,1,44.43336538601154,7,0
VEN-04680,12.336339014351282,1,64.90568081165505,3,0
VEN-04681,52.42804614327253,6,36.5828954009174,2,0
VEN-04682,42.44602458462774,0,33.204422946448254,4,0
VEN-04683,40.12429198593913,2,28.3978455644308,1,0
VEN-04684,28.64473142013944,1,25.689512585326973,4,1
VEN-04685,10.912959373430974,3,57.902163913192496,1,0
VEN-04686,43.45072947341382,3,83.90882287999962,1,0
VEN-04687,22.991574073102896,1,47.73329126213795,6,0
VEN-04688,50.65164825576848,0,27.17064971393732,3,0
VEN-04689,62.96904197321954,1,35.67222683165451,3,0
VEN-04690,35.2045452324394,1,56.09692626703789,6,2
VEN-04691,7.860091721154623,2,91.01844751358588,4,1
VEN-04692,15.033241829461112,2,50.58678339325341,2,0
VEN-04693,46.53464725799952,3,42.052646744518775,5,0
VEN-04694,55.0139900662013,0,38.579876946048365,2,1
VEN-04695,53.48602437924438,1,72.20630541776983,3,3
VEN-04696,57.15121213398309,0,35.174338834455874,4,0
VEN-04697,44.76618614051458,4,55.25298216147904,5,1
VEN-04698,78.49208686161865,4,50.27489654178681,3,1
VEN-04699,47.31469319378367,4,56.35227863798767,3,1
VEN-04700,60.37028844231358,0,49.723393841255245,3,0
VEN-04701,52.95502754955528,1,44.78605132307198,2,0
VEN-04702,12.415700338666966,3,14.664078797863109,2,1
VEN-04703,48.88342096204945,1,18.827368762952812,1,3
VEN-04704,61.68189500504079,2,12.955159628627513,3,0
VEN-04705,43.72519864739154,3,72.74520675921033,3,3
VEN-04706,22.53213479645496,0,40.16405125182431,5,3
VEN-04707,25.53230819194583,1,13.827076068546743,2,0
VEN-04708,63.70591564949777,0,49.2952893711691,7,0
VEN-04709,19.613473592272182,2,42.14991608738,6,1
VEN-04710,31.54232261153264,2,66.23211882305309,4,2
VEN-04711,13.861839556179469,0,39.35710110229971,6,2
VEN-04712,66.67677367830981,0,38.21318676743498,2,0
VEN-04713,58.73132731236613,0,48.88481451803003,1,1
VEN-04714,31.301129819570555,2,66.97714239052452,2,0
VEN-04715,15.686842269957252,2,18.045770887377547,1,0
VEN-04716,51.59682363241853,3,26.08939775079059,3,0
VEN-04717,22.351495229862834,0,14.921408267804932,1,0
VEN-04718,15.879501596475942,1,44.340602176816255,7,1
VEN-04719,12.425393133713929,4,59.17005334251705,2,0
VEN-04720,44.308698587397046,1,73.21777250003184,3,1
VEN-04721,90.23769716885003,1,74.1874449487848,3,0
VEN-04722,42.07548104852509,0,35.2831834329402,3,1
VEN-04723,29.72706303278207,3,67.02598235818607,3,2
VEN-04724,41.42666726817211,0,53.04059696065436,4,3
VEN-04725,11.994628195400992,0,53.8886572983486,3,1
VEN-04726,14.492551426430545,0,25.203754225468597,3,1
VEN-04727,54.01488748579779,3,53.02562225356869,5,1
VEN-04728,40.68188008563994,2,21.384934337456343,7,1
VEN-04729,13.546771889625628,1,14.349378162679196,2,1
VEN-04730,11.71086688099408,1,31.4709902428244,2,0
VEN-04731,21.880882033550204,2,48.87524222017356,3,0
VEN-04732,18.549508121194883,0,70.87668560214837,3,0
VEN-04733,42.547527699432,3,72.32729815986796,3,0
VEN-04734,68.0846197490969,1,91.03289622185306,4,0
VEN-04735,64.15167507185573,4,25.83754678274064,3,0
VEN-04736,73.26570145755112,3,48.83396280675583,4,4
VEN-04737,9.50192607842967,1,54.68580812501499,4,0
VEN-04738,54.78309378586715,3,35.753821805544845,2,1
VEN-04739,60.3464038823936,4,24.853957639535533,10,0
VEN-04740,14.481912156272134,1,63.490550276018745,3,0
VEN-04741,25.06878045144305,0,64.8183233381143,4,1
VEN-04742,29.08481627432008,2,52.0621951480976,1,1
VEN-04743,84.1956243544792,3,53.441332917347474,1,2
VEN-04744,22.300625723659216,0,68.37823631834914,4,0
VEN-04745,35.62888035606837,0,78.85882154931623,2,1
VEN-04746,22.42012603124383,0,41.45884065362097,4,0
VEN-04747,73.20560670192991,3,54.24602808870752,2,0
VEN-04748,44.80795673491164,2,52.91895827410813,4,0
VEN-04749,17.848269251698152,4,89.0405651023618,1,0
VEN-04750,22.634064963289912,0,39.894042038031365,1,0
VEN-04751,31.941080395413728,3,51.385800582077245,1,3
VEN-04752,61.82928371107516,3,79.4306124035081,2,0
VEN-04753,48.02139895462522,2,84.32560707580863,6,0
VEN-04754,64.38440432674537,3,59.16118593283601,4,1
VEN-04755,38.72526851053493,3,86.56624085998624,5,4
VEN-04756,37.40563655785661,1,63.65677859143708,2,0
VEN-04757,42.517010622814674,2,75.0109532901351,5,0
VEN-04758,54.1873767844725,4,29.49487484984682,3,1
VEN-04759,30.93493163964141,3,13.49873025749836,3,0
VEN-04760,41.12714564536746,4,27.934730773630484,4,0
VEN-04761,15.452576600013886,1,22.403655588550105,2,1
VEN-04762,39.68528845314335,3,55.28133274734939,2,1
VEN-04763,64.73136459328461,2,63.30725679630254,4,1
VEN-04764,39.44470278997359,2,56.96227832603379,6,1
VEN-04765,2.152667262816487,3,37.39594961664184,4,1
VEN-04766,43.87929300704471,0,69.91055428150413,2,1
VEN-04767,67.19178599165095,0,56.32814999257335,2,1
VEN-04768,15.80560077251752,1,34.01903311133784,1,2
VEN-04769,65.82870161015893,3,72.32638664302439,0,2
VEN-04770,22.6732943494076,2,30.3873450583787,3,1
VEN-04771,66.4783499961352,4,43.59651075810304,0,0
VEN-04772,8.369272583518605,1,78.17049149678866,4,3
VEN-04773,33.78749987813424,1,59.46117736836322,3,1
VEN-04774,33.95462685452757,1,22.75790294206683,3,1
VEN-04775,58.98145162811858,0,37.75865882036375,3,0
VEN-04776,66.18697241028582,4,44.82051484683207,4,0
VEN-04777,92.98302882038028,3,48.1118434882622,0,0
VEN-04778,24.54775075786073,1,79.564719023705,4,0
VEN-04779,47.78880451323656,2,28.31345437693787,1,0
VEN-04780,8.0272743787233,2,55.73759662224133,0,1
VEN-04781,1.845497673634256,5,61.953166007277375,3,1
VEN-04782,38.11911614821531,1,38.26280111659713,3,0
VEN-04783,15.017111056677232,2,62.75754171777788,4,1
VEN-04784,61.12494584897226,1,38.02826598646064,4,0
VEN-04785,10.153123202020604,3,40.64246681317093,1,0
VEN-04786,37.18574651374133,4,40.098754112420586,2,2
VEN-04787,84.17080755984163,1,33.13299962133964,3,0
VEN-04788,18.541380562415288,3,11.312944177921429,6,1
VEN-04789,32.42134591490732,0,64.36174505606769,4,1
VEN-04790,64.71291338880863,3,60.187902406434986,2,1
VEN-04791,9.34069744849865,2,42.8964343184884,5,3
VEN-04792,52.8623800248482,2,33.694885329012884,1,0
VEN-04793,46.16597563199304,3,24.34965125127613,2,0
VEN-04794,26.263795360979813,2,27.007884017675376,4,0
VEN-04795,45.94269587952546,5,42.14659615948144,6,0
VEN-04796,41.98395831839768,2,47.761991493674,3,1
VEN-04797,29.497223004349017,1,22.081765305247718,3,0
VEN-04798,36.981231670399,1,12.118349319697655,6,3
VEN-04799,51.11392074686826,3,36.12676397342147,1,2
VEN-04800,53.136158523852295,3,37.308993889831065,3,2
VEN-04801,26.477460714215717,4,25.0757496216005,2,1
VEN-04802,77.84762843265656,2,55.76177454113789,1,2
VEN-04803,41.11082354550186,0,33.256161413436246,3,0
VEN-04804,50.49358047175949,1,34.975981172963195,0,0
VEN-04805,44.10438135744013,1,54.006780805606304,2,0
VEN-04806,6.85442825700362,1,36.89132122580954,3,0
VEN-04807,35.349511715623585,0,29.139159206260302,4,0
VEN-04808,36.69461795996825,4,23.608799167286623,4,0
VEN-04809,7.382400653166203,3,25.6669131041478,1,0
VEN-04810,32.951822831324094,3,55.00778465174727,4,2
VEN-04811,20.65978814768418,5,72.07682420658068,2,4
VEN-04812,18.678499254730323,4,30.13693433930739,3,1
VEN-04813,36.05922780145654,1,10.399944795231043,4,1
VEN-04814,60.42862418904713,2,47.50707331150969,4,1
VEN-04815,23.865857706848,1,52.97806854110644,3,0
VEN-04816,31.393082758520976,2,50.36700261925775,6,0
VEN-04817,52.76662341932662,4,60.62214347899526,6,0
VEN-04818,48.47193068629951,1,83.38640768307289,4,0
VEN-04819,55.658981553098464,3,40.34734078634823,2,0
VEN-04820,11.239789954142104,1,28.862791958305333,5,1
VEN-04821,63.29967225044266,3,47.38457309008341,5,0
VEN-04822,30.754789044576235,3,73.21392511660503,4,1
VEN-04823,20.10424305252157,1,74.32711248481853,0,1
VEN-04824,36.008738749771844,1,48.80325052863827,3,0
VEN-04825,72.48743171604663,2,31.158185772537127,4,0
VEN-04826,60.47970959032428,0,52.84836249657496,0,3
VEN-04827,29.855815076247836,2,50.43054028339602,3,0
VEN-04828,39.13322308329493,1,47.47637239936572,2,0
VEN-04829,61.73000117257159,3,19.97246375520244,3,1
VEN-04830,44.8234863541692,1,38.52326767139182,1,1
VEN-04831,45.13605237071008,2,69.21376236031114,6,0
VEN-04832,31.74559107166325,2,59.51122005836788,5,0
VEN-04833,68.48292421123251,1,49.23002621950526,3,1
VEN-04834,33.41181825117899,2,52.85110723310383,3,1
VEN-04835,48.02405342117686,1,85.61683977846401,4,1
VEN-04836,17.510762027014987,2,54.71339786013096,1,0
VEN-04837,47.38158480004512,1,43.72580827886022,4,2
VEN-04838,10.174737912189771,3,45.556205458115365,4,0
VEN-04839,63.26981494165816,2,62.46896814288044,2,1
VEN-04840,13.81008510186791,0,34.68847323257948,1,1
VEN-04841,16.051146899396677,2,49.292506547169495,3,0
VEN-04842,53.968762353025554,7,45.66723819668156,2,0
VEN-04843,15.164368065238593,2,28.392645850158623,1,2
VEN-04844,33.883752230015816,2,47.4103424021109,2,1
VEN-04845,49.68496445335808,2,51.40632322073644,3,1
VEN-04846,31.31295278646462,1,60.7308506923425,1,1
VEN-04847,36.16623898574291,1,32.76946171295556,6,0
VEN-04848,38.39127811849344,1,58.87484161521092,3,2
VEN-04849,31.646246225542217,0,29.96090585285379,3,2
VEN-04850,33.91060601853238,1,24.913329828027997,5,0
VEN-04851,2.507524887236834,2,38.48286086912388,1,0
VEN-04852,61.46747229962364,3,68.2437458831554,4,0
VEN-04853,55.75147465749584,2,41.55751749764845,2,0
VEN-04854,26.290175990756204,1,20.468316519084954,4,0
VEN-04855,69.75749733666044,1,19.723515497884005,5,0
VEN-04856,31.822166579868465,2,23.58549159243737,3,1
VEN-04857,23.62165135160286,2,20.037970981884733,5,2
VEN-04858,63.05034178836147,4,36.92874942007115,0,0
VEN-04859,60.46359967479199,2,36.042594406727616,2,0
VEN-04860,31.73549355177902,2,83.9780739460502,0,2
VEN-04861,47.502006289130975,3,80.9498643819136,2,0
VEN-04862,31.01922281041854,2,35.44160150917917,1,1
VEN-04863,25.766921651734485,3,37.36975234339826,3,2
VEN-04864,42.23734379269149,5,41.87403944995104,3,0
VEN-04865,71.74281557535348,1,38.66816991736674,6,3
VEN-04866,37.4371020892682,1,36.43502235848777,4,2
VEN-04867,48.60308596535823,4,36.64369915339832,3,0
VEN-04868,21.26226172039556,3,19.406099674584013,2,0
VEN-04869,34.640444400846505,1,29.152715949836573,1,2
VEN-04870,67.77194386030607,4,27.80907135689657,4,2
VEN-04871,20.455792043543912,1,42.50965070449856,8,0
VEN-04872,56.64727774764282,1,35.042505138292995,3,1
VEN-04873,59.87960437051824,3,75.39555716594074,3,1
VEN-04874,38.45942326549075,2,58.47506000843258,6,2
VEN-04875,19.165653728579148,2,56.602031581694014,3,1
VEN-04876,67.17061410448227,1,8.937391961423122,3,2
VEN-04877,8.383533707240815,3,81.5280684319824,2,0
VEN-04878,71.3658968367109,3,42.21011608710683,3,0
VEN-04879,59.79264971306271,4,69.9842668221608,5,1
VEN-04880,2.620878001273474,4,66.2949094481778,4,0
VEN-04881,36.42754137439318,2,58.598659832642376,8,1
VEN-04882,25.102390128253276,1,42.8869717210051,2,1
VEN-04883,31.38229489574316,3,24.47558250128128,3,0
VEN-04884,59.449448602983935,2,32.71935510860586,2,0
VEN-04885,47.661013529524254,1,67.85041502282549,5,1
VEN-04886,21.74430263601393,0,75.23954855105758,3,0
VEN-04887,16.621127572130455,2,44.27372603479428,5,0
VEN-04888,52.35383225584389,3,39.57260022319723,2,0
VEN-04889,59.92925440639891,1,43.6490046550692,6,0
VEN-04890,37.45550347959114,2,49.03755065192586,7,1
VEN-04891,52.22350399287848,2,50.64663264681941,3,2
VEN-04892,66.47982465533708,2,62.57376407310484,2,1
VEN-04893,85.38483231996304,1,26.439644005812816,5,1
VEN-04894,16.637933755800532,2,45.980581014970696,2,0
VEN-04895,38.74268939111755,0,34.61628541136339,3,1
VEN-04896,38.37665779029791,2,42.4734952570326,7,0
VEN-04897,33.54268363762684,2,38.97298839561641,2,1
VEN-04898,31.06687248111492,4,44.10228644956382,5,3
VEN-04899,44.99727241380808,2,72.6430665016979,5,0
VEN-04900,17.529307884882396,2,46.12897680101957,3,0
VEN-04901,60.202864967906486,2,46.402441621788,3,0
VEN-04902,27.54373921903036,3,51.79869851355531,2,0
VEN-04903,41.36620873042746,1,65.97419301013092,3,2
VEN-04904,82.56643059351269,1,58.56766925471428,6,1
VEN-04905,22.01390084338397,2,78.03711331720137,9,0
VEN-04906,45.45565939641571,0,47.22753333282125,0,0
VEN-04907,40.71135418663428,2,31.19800448088431,9,3
VEN-04908,41.87115898656151,4,26.242536894508177,4,0
VEN-04909,55.86207072321394,1,24.687001492042825,2,0
VEN-04910,16.61125511832458,0,1.9511343179320657,4,1
VEN-04911,15.073064755048748,1,52.8569714347806,4,0
VEN-04912,43.82448340458116,2,27.71570525164473,4,0
VEN-04913,62.20940635881272,3,40.1659704170047,2,0
VEN-04914,55.658922450145184,1,51.5739927397993,1,0
VEN-04915,19.91828558350914,4,57.38496716486009,5,1
VEN-04916,24.355886272235104,3,52.50178728545964,6,1
VEN-04917,71.19549195991605,1,39.851645100787344,3,0
VEN-04918,44.0101127538537,1,20.665984975996462,3,0
VEN-04919,31.761322852403666,2,50.31480080896824,4,1
VEN-04920,28.2384757843815,4,65.38159926826124,5,2
VEN-04921,21.892834924341216,3,70.22463973571163,1,1
VEN-04922,69.41048642613215,5,28.72732513598865,1,0
VEN-04923,13.328748400118515,3,78.61301649994267,2,0
VEN-04924,35.1397375075974,1,64.88806600587512,1,0
VEN-04925,6.7826627587078,1,7.710332348001046,3,2
VEN-04926,54.457202568469086,2,64.85388092128356,3,0
VEN-04927,45.03314629723104,4,59.719543125544014,4,0
VEN-04928,23.15353649975536,2,43.129023128868056,2,3
VEN-04929,44.987948079398265,2,38.22878581375029,3,1
VEN-04930,13.215008008837833,3,29.05751314776654,4,0
VEN-04931,63.50350927538479,1,23.803852586920137,3,1
VEN-04932,64.22947857212247,2,40.60347171746791,5,0
VEN-04933,36.09116557509495,1,16.262031728159222,1,1
VEN-04934,9.169353694821949,2,62.776160130651206,4,1
VEN-04935,66.17991618044094,2,22.16935403604008,2,0
VEN-04936,45.22515559115108,1,37.48938915474793,2,0
VEN-04937,20.040148779298143,2,48.09741893487864,3,2
VEN-04938,26.97530939690484,3,42.21752351022048,2,0
VEN-04939,27.45523398256324,1,50.18671367049817,3,1
VEN-04940,13.88142316910828,1,23.277295106136272,2,2
VEN-04941,56.88230832736924,2,33.129036537210084,1,1
VEN-04942,9.852715298542456,1,58.38607499123079,2,0
VEN-04943,39.64128125784315,2,62.24141915762724,5,1
VEN-04944,54.86032957249738,1,49.29740377352866,6,2
VEN-04945,23.203584998976314,0,83.9066279486133,2,1
VEN-04946,5.314560416671176,4,31.62305477773648,2,0
VEN-04947,35.21111752552415,2,55.37861025083547,6,1
VEN-04948,59.03652824770522,0,23.308922840532237,3,1
VEN-04949,35.90046100792978,2,61.8030121241029,4,0
VEN-04950,31.52434780985959,1,30.271583404950125,7,2
VEN-04951,36.29677922754189,1,48.37798375869318,0,1
VEN-04952,44.1853829944733,2,19.56675162728344,3,0
VEN-04953,71.06566958481592,4,32.77745047630146,3,0
VEN-04954,29.123477503230298,2,43.58781407201416,0,3
VEN-04955,20.934198817827557,3,93.26975935617284,4,2
VEN-04956,66.91054617948883,4,34.56441993687388,2,0
VEN-04957,10.0876684066316,4,23.55731121423995,5,0
VEN-04958,16.342770619219035,4,64.0341157298471,4,1
